Date,Transaction ID,Product Name,Quantity Sold,Unit Price,Total Sale,Customer ID,Region
2024-04-14,94052,Gadget B,5,12.5,62.5,14337,South
2024-02-04,18135,Widget A,14,5.99,83.86,37108,West
2024-04-23,68884,Widget C,9,9.99,89.91,81065,South
2024-01-04,28752,Widget A,3,5.99,17.97,76157,North
2024-06-23,38905,Widget A,12,5.99,71.88,39234,North
2024-09-06,12440,Gizmo D,16,19.99,319.84,55244,North
2024-06-11,14407,Gizmo D,11,19.99,219.89,34322,South
2024-01-25,3773,Widget A,12,5.99,71.88,42984,East
2024-04-02,46268,Gadget B,18,12.5,225.0,24713,South
2024-05-07,41832,Gadget B,1,12.5,12.5,9498,North
2024-04-22,92048,Widget C,20,9.99,199.8,15610,North
2024-08-31,32402,Gadget B,8,12.5,100.0,97659,South
2024-06-27,58547,Widget C,19,9.99,189.81,5725,East
2024-06-16,72361,Gizmo D,20,19.99,399.8,90360,East
2024-01-17,56438,Gadget B,14,12.5,175.0,50267,South
2024-06-20,91140,Widget A,12,5.99,71.88,79516,East
2024-09-20,81353,Widget C,10,9.99,99.9,78945,North
2024-01-27,67056,Widget C,2,9.99,19.98,51695,West
2024-08-16,64136,Gadget B,17,12.5,212.5,11032,West
2024-04-21,99861,Gizmo D,13,19.99,259.87,24233,North
2024-06-11,75809,Widget C,17,9.99,169.83,51917,East
2024-07-17,71601,Widget C,5,9.99,49.95,94098,South
2024-01-28,58966,Widget A,10,5.99,59.9,96667,South
2024-07-07,329,Gizmo D,8,19.99,159.92,72096,North
2024-05-31,34046,Widget C,15,9.99,149.85,16025,North
2024-09-12,2876,Gadget B,20,12.5,250.0,47476,West
2024-09-20,40680,Gadget B,4,12.5,50.0,34678,South
2024-07-18,83698,Widget C,3,9.99,29.97,10001,North
2024-04-29,61914,Widget A,9,5.99,53.91,20196,East
2024-07-10,81533,Widget A,2,5.99,11.98,1038,West
2024-06-29,46753,Gizmo D,14,19.99,279.86,63087,North
2024-01-16,44697,Widget C,2,9.99,19.98,17923,East
2024-06-16,48761,Widget A,9,5.99,53.91,9983,South
2024-06-14,28041,Widget A,1,5.99,5.99,6043,West
2024-01-06,7998,Gadget B,9,12.5,112.5,10720,South
2024-01-16,88513,Widget C,3,9.99,29.97,43813,North
2024-04-14,87052,Gizmo D,3,19.99,59.97,3210,South
2024-03-26,89661,Widget C,7,9.99,69.93,86909,South
2024-02-12,41882,Widget A,8,5.99,47.92,66471,West
2024-02-18,74471,Widget C,19,9.99,189.81,91895,North
2024-07-18,27728,Gadget B,7,12.5,87.5,34254,North
2024-04-30,40242,Widget A,14,5.99,83.86,18072,North
2024-09-01,40570,Widget C,10,9.99,99.9,55010,North
2024-08-07,83029,Widget A,17,5.99,101.83,95002,East
2024-01-20,10637,Gizmo D,12,19.99,239.88,88627,North
2024-01-08,40465,Widget A,15,5.99,89.85,37770,South
2024-04-24,98639,Widget C,8,9.99,79.92,84338,South
2024-04-26,23068,Gadget B,2,12.5,25.0,76631,West
2024-08-24,99201,Widget A,14,5.99,83.86,60334,South
2024-08-03,37753,Widget C,10,9.99,99.9,13411,South
2024-05-05,93564,Gizmo D,14,19.99,279.86,95648,West
2024-08-13,61695,Gadget B,16,12.5,200.0,49440,North
2024-08-17,49377,Widget C,5,9.99,49.95,9119,North
2024-03-14,5660,Widget A,15,5.99,89.85,86682,South
2024-08-16,1566,Gadget B,5,12.5,62.5,78006,North
2024-06-15,77429,Widget A,10,5.99,59.9,47449,South
2024-05-26,24397,Gadget B,8,12.5,100.0,99128,North
2024-09-09,12926,Gadget B,12,12.5,150.0,40733,West
2024-03-09,43980,Gizmo D,19,19.99,379.81,67592,South
2024-03-29,3054,Gadget B,20,12.5,250.0,83576,South
2024-04-25,59715,Widget C,16,9.99,159.84,71079,South
2024-02-26,73108,Widget C,1,9.99,9.99,55184,South
2024-09-14,56081,Gizmo D,15,19.99,299.85,99399,North
2024-08-03,91344,Widget C,1,9.99,9.99,65656,North
2024-08-29,77119,Widget C,7,9.99,69.93,7503,South
2024-03-31,22381,Gizmo D,14,19.99,279.86,74857,East
2024-02-27,26210,Widget C,20,9.99,199.8,19229,South
2024-05-08,19551,Gadget B,15,12.5,187.5,51350,South
2024-02-17,99990,Widget C,2,9.99,19.98,28417,East
2024-02-16,6479,Gadget B,2,12.5,25.0,66146,North
2024-05-04,15861,Gadget B,3,12.5,37.5,96965,East
2024-03-09,90726,Gizmo D,18,19.99,359.82,16279,West
2024-02-19,94422,Widget A,4,5.99,23.96,49962,West
2024-05-07,61958,Widget C,13,9.99,129.87,6373,East
2024-04-11,60780,Widget C,20,9.99,199.8,74160,North
2024-09-04,80439,Widget A,15,5.99,89.85,69858,South
2024-03-26,23295,Gizmo D,16,19.99,319.84,52975,South
2024-03-09,78932,Widget A,5,5.99,29.95,1438,North
2024-03-14,23538,Widget A,13,5.99,77.87,32681,West
2024-09-26,28588,Gadget B,11,12.5,137.5,26091,West
2024-01-10,60524,Widget C,13,9.99,129.87,42067,West
2024-03-26,37476,Gadget B,14,12.5,175.0,33295,East
2024-03-02,40957,Widget C,15,9.99,149.85,58179,North
2024-03-08,97637,Widget C,19,9.99,189.81,39181,North
2024-06-17,28006,Widget A,17,5.99,101.83,35010,South
2024-08-11,6642,Gizmo D,8,19.99,159.92,79876,North
2024-08-03,75782,Gizmo D,4,19.99,79.96,94075,East
2024-01-24,35291,Widget A,5,5.99,29.95,93118,South
2024-01-20,25923,Gadget B,8,12.5,100.0,93438,West
2024-07-17,38455,Widget C,5,9.99,49.95,26396,South
2024-06-04,73932,Widget C,17,9.99,169.83,27084,North
2024-04-08,68532,Widget C,1,9.99,9.99,82136,South
2024-06-17,2448,Widget C,6,9.99,59.94,28382,North
2024-06-28,45963,Widget A,14,5.99,83.86,78346,South
2024-09-22,1974,Gadget B,13,12.5,162.5,24066,West
2024-06-13,34123,Gadget B,20,12.5,250.0,5541,West
2024-05-16,92603,Gizmo D,19,19.99,379.81,75132,West
2024-02-24,3740,Widget A,20,5.99,119.8,60645,West
2024-06-18,86508,Widget A,9,5.99,53.91,79353,East
2024-05-26,95078,Gizmo D,5,19.99,99.95,49080,West
2024-08-23,96526,Widget C,2,9.99,19.98,36154,West
2024-06-19,339,Widget A,14,5.99,83.86,17508,West
2024-01-07,76099,Widget A,3,5.99,17.97,24340,West
2024-02-28,2734,Widget A,8,5.99,47.92,30794,West
2024-07-31,10842,Widget C,20,9.99,199.8,55241,East
2024-06-01,45713,Gadget B,14,12.5,175.0,90253,South
2024-09-04,61912,Gizmo D,6,19.99,119.94,39193,West
2024-05-08,91249,Gadget B,5,12.5,62.5,57605,West
2024-06-16,63789,Widget C,13,9.99,129.87,2473,South
2024-06-25,54164,Widget A,12,5.99,71.88,46293,West
2024-05-23,44772,Widget C,14,9.99,139.86,85386,West
2024-09-05,32376,Widget C,2,9.99,19.98,37522,East
2024-02-12,80570,Widget A,11,5.99,65.89,50508,North
2024-09-29,21090,Widget A,10,5.99,59.9,27442,East
2024-04-04,5570,Gizmo D,19,19.99,379.81,26088,South
2024-06-28,35392,Widget A,16,5.99,95.84,23077,West
2024-04-08,64799,Gadget B,14,12.5,175.0,31436,South
2024-03-03,84034,Gadget B,18,12.5,225.0,88895,South
2024-04-28,76473,Widget C,17,9.99,169.83,37776,South
2024-02-20,67869,Widget A,14,5.99,83.86,63187,North
2024-02-17,62618,Widget A,6,5.99,35.94,52921,South
2024-09-25,89479,Widget A,1,5.99,5.99,93924,South
2024-08-26,43974,Widget C,18,9.99,179.82,62054,West
2024-02-04,25044,Gadget B,16,12.5,200.0,32814,North
2024-04-11,69752,Gizmo D,3,19.99,59.97,58142,North
2024-08-02,76867,Widget C,4,9.99,39.96,38574,North
2024-08-20,24107,Widget A,12,5.99,71.88,33667,South
2024-03-13,15486,Gizmo D,16,19.99,319.84,89635,South
2024-02-02,28969,Gizmo D,19,19.99,379.81,59554,West
2024-02-27,71094,Gizmo D,2,19.99,39.98,30816,North
2024-03-11,10638,Widget A,10,5.99,59.9,57681,East
2024-09-14,97989,Gadget B,20,12.5,250.0,20889,North
2024-02-17,54740,Widget C,18,9.99,179.82,56580,East
2024-05-11,35352,Gadget B,7,12.5,87.5,38954,East
2024-02-06,85726,Gadget B,12,12.5,150.0,38375,East
2024-06-24,32790,Gizmo D,6,19.99,119.94,60299,East
2024-04-13,76438,Gadget B,2,12.5,25.0,42890,South
2024-07-06,1104,Widget C,13,9.99,129.87,5206,North
2024-08-07,59009,Widget C,7,9.99,69.93,65854,West
2024-05-31,87360,Widget C,7,9.99,69.93,25295,North
2024-01-08,15995,Gizmo D,17,19.99,339.83,13552,North
2024-08-29,78031,Widget A,5,5.99,29.95,73598,East
2024-02-20,91938,Gadget B,9,12.5,112.5,5969,North
2024-01-05,28314,Gadget B,5,12.5,62.5,67208,North
2024-03-25,54838,Widget C,12,9.99,119.88,72069,East
2024-03-28,3250,Widget A,2,5.99,11.98,41741,North
2024-03-10,70339,Gadget B,6,12.5,75.0,81494,West
2024-05-14,3354,Gadget B,9,12.5,112.5,19866,North
2024-01-11,69707,Gizmo D,15,19.99,299.85,13458,West
2024-09-02,12019,Widget C,10,9.99,99.9,23977,South
2024-06-12,65170,Gadget B,17,12.5,212.5,10735,North
2024-08-11,93605,Gadget B,12,12.5,150.0,95258,West
2024-04-01,99838,Gizmo D,10,19.99,199.9,35940,West
2024-06-14,84229,Gizmo D,3,19.99,59.97,38323,West
2024-01-19,54858,Gadget B,9,12.5,112.5,54080,East
2024-05-16,21357,Gadget B,11,12.5,137.5,88915,South
2024-03-04,81991,Gizmo D,12,19.99,239.88,47152,West
2024-03-14,77559,Gadget B,9,12.5,112.5,7199,East
2024-07-15,5703,Gizmo D,1,19.99,19.99,8,East
2024-06-02,69768,Widget A,6,5.99,35.94,12406,South
2024-08-24,33487,Widget C,1,9.99,9.99,98366,South
2024-02-11,14002,Gadget B,17,12.5,212.5,73264,East
2024-05-16,78897,Gadget B,17,12.5,212.5,10249,South
2024-06-27,36488,Widget C,12,9.99,119.88,899,North
2024-05-08,56378,Widget C,14,9.99,139.86,28830,East
2024-05-28,84264,Widget A,19,5.99,113.81,36732,South
2024-05-02,32469,Gadget B,8,12.5,100.0,4307,West
2024-09-19,11346,Gadget B,7,12.5,87.5,85691,North
2024-08-16,20185,Gadget B,18,12.5,225.0,3034,North
2024-01-30,32102,Widget A,10,5.99,59.9,84706,East
2024-02-23,1295,Gizmo D,9,19.99,179.91,48773,West
2024-07-03,91679,Gadget B,2,12.5,25.0,2860,South
2024-05-24,94749,Widget A,15,5.99,89.85,5070,East
2024-03-08,74341,Widget C,12,9.99,119.88,16589,East
2024-06-22,43397,Widget A,14,5.99,83.86,16404,West
2024-09-23,7224,Gadget B,15,12.5,187.5,11740,East
2024-07-13,32546,Gizmo D,3,19.99,59.97,84344,South
2024-08-10,72007,Widget A,5,5.99,29.95,60012,West
2024-03-30,30653,Widget A,11,5.99,65.89,45789,South
2024-06-16,53275,Gizmo D,12,19.99,239.88,43026,South
2024-03-13,43320,Widget C,16,9.99,159.84,12287,North
2024-04-23,55402,Widget C,15,9.99,149.85,31870,East
2024-06-05,28884,Widget A,3,5.99,17.97,54977,West
2024-07-04,19443,Gizmo D,13,19.99,259.87,66963,East
2024-07-09,77729,Widget A,19,5.99,113.81,6505,North
2024-07-21,15797,Gizmo D,7,19.99,139.93,96635,East
2024-02-05,2713,Widget C,11,9.99,109.89,97677,East
2024-03-21,87745,Gadget B,9,12.5,112.5,57768,East
2024-03-16,30755,Widget C,18,9.99,179.82,3623,South
2024-01-08,82626,Gizmo D,7,19.99,139.93,42654,West
2024-07-11,24347,Widget A,8,5.99,47.92,56892,South
2024-06-28,60112,Widget A,8,5.99,47.92,23232,South
2024-09-11,26547,Gizmo D,10,19.99,199.9,55384,East
2024-09-08,80118,Gadget B,3,12.5,37.5,50324,South
2024-08-15,20352,Gizmo D,19,19.99,379.81,79077,North
2024-06-17,13214,Gadget B,4,12.5,50.0,78267,West
2024-02-09,39901,Gadget B,20,12.5,250.0,549,North
2024-06-09,11574,Widget C,17,9.99,169.83,2664,West
2024-01-30,23978,Widget A,8,5.99,47.92,371,South
2024-03-04,40085,Gadget B,7,12.5,87.5,14206,East
2024-04-03,96330,Gizmo D,20,19.99,399.8,55009,South
2024-05-14,97926,Gadget B,19,12.5,237.5,20069,North
2024-05-08,70508,Widget A,17,5.99,101.83,23551,West
2024-06-02,41418,Gadget B,17,12.5,212.5,85347,West
2024-01-12,46873,Gizmo D,8,19.99,159.92,45033,North
2024-05-24,12052,Widget A,9,5.99,53.91,7068,West
2024-01-04,4531,Widget A,9,5.99,53.91,98325,North
2024-06-03,13012,Widget A,19,5.99,113.81,29979,North
2024-01-03,22326,Widget C,14,9.99,139.86,89431,East
2024-01-21,84133,Gadget B,18,12.5,225.0,76696,North
2024-08-24,11974,Gadget B,3,12.5,37.5,60070,West
2024-02-19,35474,Widget C,6,9.99,59.94,39010,West
2024-06-27,36516,Gadget B,13,12.5,162.5,74727,North
2024-01-01,89131,Widget A,11,5.99,65.89,87001,North
2024-06-25,74362,Gadget B,3,12.5,37.5,80874,West
2024-08-29,72631,Widget A,19,5.99,113.81,87820,South
2024-01-18,70150,Gizmo D,1,19.99,19.99,60192,South
2024-02-27,29350,Gadget B,18,12.5,225.0,26860,East
2024-08-08,7806,Gizmo D,1,19.99,19.99,2383,North
2024-07-25,82028,Gizmo D,1,19.99,19.99,32123,East
2024-05-09,52749,Widget A,11,5.99,65.89,73620,South
2024-07-16,54014,Gadget B,19,12.5,237.5,48017,East
2024-06-05,34763,Widget A,15,5.99,89.85,62043,North
2024-02-28,54718,Widget C,4,9.99,39.96,3371,East
2024-06-14,61386,Gizmo D,2,19.99,39.98,55731,West
2024-01-12,98739,Widget C,16,9.99,159.84,89842,West
2024-01-25,24325,Widget C,8,9.99,79.92,25512,North
2024-05-24,63927,Widget C,13,9.99,129.87,94374,North
2024-04-05,81967,Gadget B,14,12.5,175.0,84401,North
2024-02-29,8051,Widget A,3,5.99,17.97,77029,East
2024-05-25,97558,Widget C,8,9.99,79.92,98075,East
2024-03-26,10823,Gadget B,10,12.5,125.0,24620,South
2024-08-21,17185,Gizmo D,18,19.99,359.82,87013,West
2024-05-14,29323,Gadget B,9,12.5,112.5,17589,South
2024-06-03,83122,Widget C,16,9.99,159.84,93014,East
2024-05-25,42896,Gadget B,11,12.5,137.5,25801,North
2024-09-16,68139,Gadget B,4,12.5,50.0,40225,South
2024-08-23,67986,Gadget B,5,12.5,62.5,22986,East
2024-04-02,56938,Gizmo D,6,19.99,119.94,96128,South
2024-03-14,15939,Gizmo D,7,19.99,139.93,7613,South
2024-07-14,31819,Widget A,14,5.99,83.86,69783,East
2024-01-07,48006,Gizmo D,18,19.99,359.82,23254,South
2024-08-07,74448,Widget C,18,9.99,179.82,75030,West
2024-08-24,25220,Gizmo D,11,19.99,219.89,46783,North
2024-09-11,5253,Widget C,1,9.99,9.99,40112,East
2024-05-02,52044,Widget A,12,5.99,71.88,20586,South
2024-02-19,19200,Widget C,18,9.99,179.82,27061,West
2024-08-11,17349,Gizmo D,8,19.99,159.92,21109,East
2024-06-29,52678,Gadget B,1,12.5,12.5,99428,North
2024-05-14,10861,Gizmo D,20,19.99,399.8,55556,West
2024-07-28,76539,Gadget B,4,12.5,50.0,58559,South
2024-02-13,6812,Widget A,1,5.99,5.99,74793,South
2024-07-30,10782,Widget C,20,9.99,199.8,35570,West
2024-07-23,36100,Widget A,2,5.99,11.98,32895,North
2024-09-21,4998,Widget A,20,5.99,119.8,63645,North
2024-09-06,7733,Widget C,19,9.99,189.81,58441,South
2024-08-25,56528,Gadget B,2,12.5,25.0,44089,North
2024-02-07,60574,Gizmo D,12,19.99,239.88,52133,North
2024-02-06,66847,Widget C,20,9.99,199.8,19807,West
2024-01-27,56200,Gadget B,11,12.5,137.5,43135,North
2024-01-13,27668,Gizmo D,16,19.99,319.84,88812,North
2024-01-29,87327,Widget A,18,5.99,107.82,53657,East
2024-09-24,10967,Widget C,18,9.99,179.82,64739,West
2024-05-12,1419,Gadget B,8,12.5,100.0,72408,South
2024-03-30,38104,Widget A,1,5.99,5.99,46794,West
2024-05-03,34136,Widget A,4,5.99,23.96,8826,West
2024-07-06,39865,Widget C,1,9.99,9.99,90727,West
2024-01-18,4625,Gizmo D,17,19.99,339.83,52012,East
2024-04-18,46133,Widget A,7,5.99,41.93,78576,West
2024-06-06,34483,Gizmo D,6,19.99,119.94,12738,North
2024-01-02,42293,Gizmo D,18,19.99,359.82,36800,South
2024-04-21,32585,Widget A,4,5.99,23.96,96306,East
2024-08-04,89892,Gadget B,1,12.5,12.5,13581,West
2024-07-25,26966,Gizmo D,16,19.99,319.84,47771,South
2024-02-29,28120,Widget C,3,9.99,29.97,52016,West
2024-07-20,58333,Widget C,7,9.99,69.93,96700,West
2024-06-24,84312,Widget C,12,9.99,119.88,12922,West
2024-03-04,97972,Widget A,19,5.99,113.81,74724,South
2024-04-25,3555,Widget A,6,5.99,35.94,55894,North
2024-08-04,17068,Gizmo D,4,19.99,79.96,16736,East
2024-02-08,667,Gadget B,17,12.5,212.5,72209,East
2024-03-19,64647,Widget A,1,5.99,5.99,66322,North
2024-05-10,54208,Widget C,16,9.99,159.84,17085,East
2024-06-01,56229,Gizmo D,14,19.99,279.86,25917,East
2024-02-19,38369,Gadget B,16,12.5,200.0,67312,East
2024-04-30,84412,Gizmo D,7,19.99,139.93,64601,East
2024-01-03,48817,Gizmo D,16,19.99,319.84,52727,East
2024-01-18,74640,Gizmo D,9,19.99,179.91,11835,West
2024-05-16,73860,Widget A,4,5.99,23.96,95704,East
2024-08-25,40022,Gizmo D,9,19.99,179.91,55542,East
2024-04-22,10791,Widget A,8,5.99,47.92,43378,South
2024-04-27,18431,Gizmo D,20,19.99,399.8,6096,South
2024-05-14,65345,Widget C,9,9.99,89.91,46663,West
2024-06-04,43644,Gizmo D,4,19.99,79.96,78896,South
2024-01-18,7393,Widget C,7,9.99,69.93,45611,North
2024-05-01,10077,Widget C,7,9.99,69.93,49370,West
2024-03-15,58976,Gadget B,12,12.5,150.0,31442,East
2024-09-07,82983,Widget A,18,5.99,107.82,93388,South
2024-06-10,70651,Gizmo D,14,19.99,279.86,49438,West
2024-05-19,95054,Widget A,12,5.99,71.88,45733,West
2024-07-13,16441,Widget C,9,9.99,89.91,23229,North
2024-06-12,2594,Widget A,12,5.99,71.88,12893,South
2024-06-16,3666,Widget A,3,5.99,17.97,65245,East
2024-09-26,80148,Widget A,7,5.99,41.93,13669,East
2024-01-29,42690,Gizmo D,8,19.99,159.92,23772,South
2024-09-12,26606,Widget A,11,5.99,65.89,30315,North
2024-06-20,64659,Widget C,5,9.99,49.95,85445,South
2024-08-10,23878,Gadget B,4,12.5,50.0,87277,West
2024-05-09,51576,Gizmo D,8,19.99,159.92,76126,West
2024-03-28,128,Widget C,14,9.99,139.86,75447,East
2024-04-19,84317,Widget C,13,9.99,129.87,89894,West
2024-06-12,439,Widget A,3,5.99,17.97,26005,South
2024-05-09,74673,Widget A,5,5.99,29.95,21816,North
2024-09-25,39474,Gadget B,1,12.5,12.5,27510,East
2024-01-31,96812,Widget A,10,5.99,59.9,61785,South
2024-03-14,30469,Widget A,9,5.99,53.91,77064,South
2024-09-16,95688,Widget A,1,5.99,5.99,90323,South
2024-05-21,93267,Widget C,4,9.99,39.96,63847,South
2024-09-18,87048,Gadget B,16,12.5,200.0,19403,East
2024-07-28,61931,Widget C,8,9.99,79.92,80433,West
2024-03-15,87519,Widget A,11,5.99,65.89,24009,West
2024-07-07,29364,Gadget B,7,12.5,87.5,1846,South
2024-05-17,41607,Widget C,9,9.99,89.91,717,South
2024-03-07,41034,Gadget B,14,12.5,175.0,57334,East
2024-07-09,75410,Gadget B,20,12.5,250.0,40499,North
2024-09-18,1823,Widget A,13,5.99,77.87,8001,North
2024-02-19,94622,Gizmo D,14,19.99,279.86,10727,West
2024-09-05,49760,Widget A,7,5.99,41.93,15530,South
2024-03-23,94264,Widget C,4,9.99,39.96,41023,West
2024-06-25,80909,Gadget B,9,12.5,112.5,9583,East
2024-02-01,39316,Gadget B,3,12.5,37.5,37256,West
2024-04-17,56127,Widget A,6,5.99,35.94,561,North
2024-03-03,19959,Gadget B,19,12.5,237.5,52290,West
2024-01-22,37388,Gizmo D,4,19.99,79.96,63737,North
2024-01-12,34429,Widget A,5,5.99,29.95,26496,West
2024-08-21,61152,Widget C,12,9.99,119.88,54062,North
2024-07-07,69057,Gadget B,7,12.5,87.5,80895,East
2024-06-24,38613,Widget A,20,5.99,119.8,54674,South
2024-01-20,71464,Widget A,8,5.99,47.92,17204,North
2024-04-07,19870,Widget C,7,9.99,69.93,3465,North
2024-05-30,40420,Gadget B,15,12.5,187.5,58072,South
2024-06-13,5059,Gadget B,20,12.5,250.0,95670,West
2024-01-06,98364,Widget C,18,9.99,179.82,85602,West
2024-03-24,79878,Widget A,15,5.99,89.85,7944,East
2024-05-31,9121,Gizmo D,16,19.99,319.84,47092,North
2024-02-14,36243,Widget A,12,5.99,71.88,89091,West
2024-03-29,41566,Gizmo D,10,19.99,199.9,21133,West
2024-09-28,57899,Widget C,8,9.99,79.92,68691,North
2024-08-05,76826,Gadget B,18,12.5,225.0,85501,East
2024-04-22,33458,Gadget B,9,12.5,112.5,3147,South
2024-05-14,82844,Widget A,14,5.99,83.86,99575,East
2024-07-15,71351,Gadget B,5,12.5,62.5,78761,North
2024-02-18,74682,Gadget B,1,12.5,12.5,31084,South
2024-04-25,44786,Gizmo D,10,19.99,199.9,42071,North
2024-04-26,27983,Widget A,1,5.99,5.99,71896,North
2024-07-05,80411,Widget A,17,5.99,101.83,37681,South
2024-08-03,71365,Widget C,20,9.99,199.8,20523,South
2024-07-29,45761,Gadget B,5,12.5,62.5,84598,North
2024-07-12,26160,Widget C,8,9.99,79.92,73690,West
2024-02-02,72798,Widget C,9,9.99,89.91,31731,West
2024-03-05,61599,Widget A,7,5.99,41.93,13039,South
2024-01-14,79417,Widget C,17,9.99,169.83,61549,West
2024-05-15,62050,Gadget B,8,12.5,100.0,64742,South
2024-04-07,43734,Widget C,12,9.99,119.88,61032,West
2024-08-15,401,Gadget B,7,12.5,87.5,87432,East
2024-04-01,17824,Gadget B,12,12.5,150.0,96649,East
2024-02-09,39013,Widget C,5,9.99,49.95,15273,West
2024-09-06,23475,Widget A,14,5.99,83.86,15358,East
2024-07-24,63912,Gizmo D,19,19.99,379.81,35528,South
2024-04-12,9868,Gizmo D,8,19.99,159.92,52964,West
2024-07-16,53148,Gizmo D,7,19.99,139.93,31320,North
2024-03-16,61727,Gizmo D,19,19.99,379.81,91107,East
2024-05-10,14583,Gizmo D,10,19.99,199.9,4006,East
2024-03-02,9219,Gizmo D,11,19.99,219.89,47669,West
2024-06-17,50258,Gadget B,19,12.5,237.5,70802,West
2024-08-21,79315,Widget C,19,9.99,189.81,56971,East
2024-01-21,60445,Widget C,12,9.99,119.88,29229,South
2024-04-27,84126,Widget C,9,9.99,89.91,26882,East
2024-07-25,98316,Widget C,7,9.99,69.93,86472,South
2024-06-24,89269,Widget C,10,9.99,99.9,1399,North
2024-04-18,1834,Gadget B,15,12.5,187.5,76622,East
2024-03-14,23271,Gizmo D,16,19.99,319.84,29404,West
2024-08-26,87097,Widget C,3,9.99,29.97,87093,South
2024-07-25,44179,Widget C,4,9.99,39.96,87670,East
2024-06-01,95570,Widget A,8,5.99,47.92,30155,North
2024-06-10,95187,Widget A,11,5.99,65.89,62911,North
2024-08-20,17572,Gizmo D,1,19.99,19.99,99389,North
2024-08-22,72501,Widget A,18,5.99,107.82,40285,North
2024-05-27,78944,Widget C,9,9.99,89.91,55170,East
2024-01-25,40537,Widget C,11,9.99,109.89,37601,North
2024-03-03,37303,Widget C,11,9.99,109.89,1407,North
2024-08-02,87157,Gadget B,20,12.5,250.0,55127,South
2024-07-19,15387,Widget C,12,9.99,119.88,37131,East
2024-06-05,70847,Widget C,20,9.99,199.8,90196,East
2024-09-06,54144,Gadget B,4,12.5,50.0,36031,South
2024-04-29,8249,Widget C,4,9.99,39.96,60589,North
2024-03-16,25102,Gizmo D,18,19.99,359.82,78779,West
2024-07-21,96146,Gizmo D,5,19.99,99.95,40751,East
2024-08-14,57916,Widget C,3,9.99,29.97,79350,East
2024-06-24,70447,Widget A,10,5.99,59.9,59709,South
2024-07-16,41387,Widget A,11,5.99,65.89,91041,West
2024-07-26,21805,Widget C,7,9.99,69.93,57809,West
2024-05-30,54250,Gadget B,17,12.5,212.5,21374,West
2024-08-30,63095,Widget A,5,5.99,29.95,94198,West
2024-07-01,30417,Gizmo D,1,19.99,19.99,272,South
2024-09-03,78630,Widget A,15,5.99,89.85,70710,North
2024-02-19,33422,Widget C,1,9.99,9.99,42993,South
2024-01-11,56976,Gizmo D,3,19.99,59.97,75953,East
2024-01-29,1319,Gadget B,20,12.5,250.0,24575,East
2024-03-06,18998,Gizmo D,17,19.99,339.83,76574,North
2024-06-29,35020,Gadget B,10,12.5,125.0,46995,South
2024-06-14,38296,Gadget B,17,12.5,212.5,60482,East
2024-07-17,30356,Gizmo D,16,19.99,319.84,36900,West
2024-02-28,80019,Widget A,17,5.99,101.83,71590,North
2024-08-12,93656,Gizmo D,10,19.99,199.9,77369,South
2024-07-10,70950,Widget A,9,5.99,53.91,38218,South
2024-05-30,72625,Widget C,4,9.99,39.96,519,East
2024-09-17,49094,Gadget B,18,12.5,225.0,86071,West
2024-05-21,39375,Widget C,1,9.99,9.99,22301,South
2024-08-14,91475,Widget C,20,9.99,199.8,76507,North
2024-03-13,68922,Gizmo D,6,19.99,119.94,88044,East
2024-05-31,34167,Widget C,10,9.99,99.9,20593,East
2024-04-12,97655,Gizmo D,9,19.99,179.91,32691,South
2024-08-16,25469,Widget A,19,5.99,113.81,89213,East
2024-05-07,66418,Widget A,15,5.99,89.85,7698,South
2024-04-09,1579,Gadget B,17,12.5,212.5,88228,South
2024-06-21,94304,Gizmo D,15,19.99,299.85,922,South
2024-06-16,41096,Widget A,3,5.99,17.97,50459,South
2024-06-05,63968,Widget C,4,9.99,39.96,30896,North
2024-03-23,49938,Gizmo D,2,19.99,39.98,22713,West
2024-03-22,91208,Widget A,9,5.99,53.91,82813,East
2024-08-24,30100,Gadget B,1,12.5,12.5,92029,North
2024-02-23,69992,Widget C,16,9.99,159.84,84789,East
2024-08-09,88537,Widget A,12,5.99,71.88,81801,South
2024-09-22,88457,Widget A,7,5.99,41.93,84650,East
2024-06-18,72095,Gizmo D,13,19.99,259.87,3262,South
2024-09-22,95772,Gizmo D,5,19.99,99.95,30211,North
2024-06-05,88303,Widget C,4,9.99,39.96,20927,West
2024-05-12,29932,Widget A,18,5.99,107.82,88821,South
2024-08-22,25715,Widget C,18,9.99,179.82,31243,North
2024-01-04,36333,Gadget B,12,12.5,150.0,92092,East
2024-03-03,89969,Widget A,18,5.99,107.82,21397,South
2024-05-12,59003,Gadget B,16,12.5,200.0,34642,East
2024-09-09,47579,Widget A,7,5.99,41.93,42889,North
2024-01-14,84677,Gizmo D,2,19.99,39.98,95473,North
2024-04-16,68555,Widget C,1,9.99,9.99,68150,North
2024-02-04,42168,Widget A,7,5.99,41.93,60026,North
2024-03-05,17773,Widget A,15,5.99,89.85,22076,West
2024-04-10,57462,Widget C,6,9.99,59.94,8417,West
2024-08-15,69359,Widget C,4,9.99,39.96,62201,West
2024-09-12,53213,Widget C,17,9.99,169.83,53672,North
2024-02-09,84197,Gizmo D,6,19.99,119.94,1376,East
2024-08-15,53752,Gizmo D,3,19.99,59.97,75739,East
2024-03-15,37454,Widget A,1,5.99,5.99,49684,South
2024-07-10,24536,Gizmo D,17,19.99,339.83,34217,North
